protein	a1	a2	a3	a4	b1	b2	b3	b4	c1	c2	c3	c4	d1	d2	d3	d4	e1	e2	e3	e4
Q01469	26.720767595444965	26.85456732457937	NA	26.604314765671145	26.64235427061332	26.903383254727878	NA	26.615673175609484	26.985751985834064	26.860017459917206	24.45660145454983	26.609374094087215	26.74024087115438	26.860552188381334	26.493980633702936	26.606238247756345	26.764137356345977	26.80959437725057	NA	26.58636092879651
Q01518	31.273546557157893	31.229221549133086	31.262943702575612	31.32496489837485	31.23616213816102	31.266797630780736	31.2677298763043	31.25301082102657	31.149205046251225	31.23676194755013	31.236346749924735	31.244132725831953	31.214526196470338	31.22156325799741	31.283007443223205	31.2958855700602	31.24803877882036	31.164262748528998	31.21090440299465	31.228671586035162
Q01628;P13164;Q01629	28.046092148859245	27.837272707640015	27.95435946901711	27.8784715105197	28.05808494655773	27.737027389329725	27.870516558553014	27.798492941400717	27.8627912379768	27.827239101998572	27.85659522257241	27.849675717380382	27.774911025995472	27.51751080866647	27.868495379479615	27.73664020014693	28.016149190537103	28.011974384166297	28.047645186281102	27.65046156004537
Q01650;Q9UM01	26.02797890320448	25.780748298707728	25.997143029752085	26.00099247451671	25.849483224933607	25.978836350261624	26.095897370203623	25.82858584182981	25.788148032058547	25.8915691744066	25.79547093562309	25.98796177876397	25.76350687254746	25.789863580478638	26.159474229113357	25.911114697142942	25.938062823931283	25.914330186280232	26.06512259910491	25.987166186396323
Q01780	25.52790818689467	25.671203429962627	25.440866924226338	25.556515436634772	25.51204355599679	25.42821623440836	25.655883061690023	25.543078849900322	25.352292641780156	25.488208992434398	25.403790108852093	25.34748626900646	25.54860738262416	25.263129926979264	25.463442215448	25.245254094847816	25.3895851950256	25.60730576162495	25.398395333460005	25.09196481274123
Q01813	30.6552301318917	30.702385342929	30.71069462145941	30.715700041781766	30.70178900412884	30.659870720992338	30.687233298791867	30.679601302282066	30.747106602679878	30.708754779647705	30.643227138484697	30.649700169485598	30.657240395150794	30.690897863739885	30.631074501823633	30.67491470298004	30.69488336033148	30.660321560882053	30.61226180148131	30.66502151011978
Q01844	28.64926518785638	28.41747521286365	28.831534471497484	28.616913625604678	28.45545706612673	28.461436500026988	28.615786390703875	28.538041892025806	28.464993164890263	28.448451677799447	28.279420205847973	28.610397870479648	28.413854041854282	28.33614948547598	28.55275375695301	28.534901450028823	28.45960731593052	28.340877506772248	28.649509118300205	28.566741074472276
Q01968	26.07995547889605	26.222567591423005	26.015356900946514	26.272643396620385	26.133971648572537	25.935824396290364	26.072113166675273	26.052638330424813	25.28737318716054	26.186512284758496	26.22238882885915	26.177465989227784	25.96788582878148	25.8852487401289	25.617918616370392	25.996524615557075	25.934285549722723	25.853971416119105	25.877690500560778	25.68742069809059
Q01970	24.435682572097377	24.258523098390288	23.785756803684027	24.198809537830133	24.349820074406885	24.496588607540183	23.717084742852823	24.039529988174284	24.02855692275923	24.356086552433304	23.88086271386587	24.398472079703104	24.33758575091592	24.162787479535297	NA	23.995385426653982	24.359529404044096	23.993914412621308	24.077567208452717	24.358273559837226
Q02218;Q9ULD0	27.814540999298437	27.85387720495804	27.69511955906593	27.833977713505593	27.7956487717936	27.814239012550612	27.784067251883567	27.76620802436355	27.8481396246173	27.89403643911557	27.83233854883948	27.67981050809428	27.832095340798165	27.772634950217807	27.753832643573894	27.580464808669905	27.824510515978396	27.776749224302034	27.77767507136758	27.680479979224515
Q02241	24.712040073883678	24.538491955937452	24.834090543538874	24.56140351852515	24.556054424219102	24.467971326604648	24.71611876019813	24.69913934585104	24.515998780151115	24.18826887052047	24.40365906792908	24.680940114082482	24.541338171552994	24.7104324739707	24.427508843933648	NA	24.30998260913992	24.398769577432038	24.78736498129204	24.650561008735306
Q02543	27.16185332284331	27.243584525849414	27.398756556494504	27.378738408268052	27.30081219481665	27.350229492237396	27.242329544068962	27.303700660070444	27.285040158629208	27.3653658740413	27.303148403868494	27.200679360810195	27.341810742413102	27.331349370509784	27.420190733490188	27.26990552786174	27.31441180073972	27.26984096603359	27.262795073697866	27.221170110673622
Q02750	28.002690794151885	27.788569765805132	28.001574708775227	28.00805826451683	27.938897047080772	27.991880087562254	27.92251877855212	28.008843351978058	27.92109222539068	27.872347505467012	27.912232578713766	28.02405839850521	27.81170420901138	27.8993403444637	27.824922568424192	28.207941620494978	27.734292263835528	27.767678121169578	28.071199040237726	28.032973040106945
Q02790	28.498968882209397	28.580416429122877	28.546413123859896	28.583732721547822	28.432483358939802	28.536321013242034	28.50726086906112	28.579288619044835	28.610889822938788	28.522152758507065	28.55359259418393	28.50477696143274	28.590393315039446	28.565904227036942	28.54732715063294	28.561716310115717	28.521782965754817	28.562953324049104	28.50997360180098	28.408400433787712
Q02809	27.1114410025906	27.3120113417844	27.242330656366967	27.182766408974455	27.315564591119553	27.29301328320453	27.244094200934917	27.31273831590872	27.28830887295809	27.408783204049122	27.255476751313058	27.248719850916927	27.241119867526816	27.245535642048623	27.15561007418575	27.173149676682232	27.20153453550161	27.11238563708063	27.032835387082198	27.24770841063637
Q02818	27.573341188015366	27.51021481771615	27.48714785390106	27.42628912257632	27.69005706202746	27.526594983660388	27.45420280148848	27.486228673194297	27.29192233259943	27.382460993732046	27.48491855390393	27.568469744523547	27.26173672167772	27.432614925864144	27.414485797072913	27.546315711433245	27.345041144104552	27.616839492629968	27.583774388132266	27.42883850348582
Q02878	31.17461950335008	31.050148905991414	31.192570397418876	31.251253349456505	31.019100887055792	31.02351298210929	31.25728261605277	31.30718174403735	31.04788526905861	31.00162213038091	31.042855576732613	31.260304197591303	30.927666294137076	31.06857720134687	31.209315791629933	31.22048820432756	30.962287671563054	30.99441601278199	31.18654146700011	31.17505164517229
Q02880	NA	NA	NA	NA	24.08788548069226	24.15277765746142	23.845289884726796	NA	NA	NA	NA	NA	23.897993826674128	23.802506324167364	NA	23.65995980025631	24.047817035034218	23.96172044425385	23.738237812295488	NA
Q02952	30.78898237251873	30.71621548228905	30.777121591608562	30.732127658020424	30.680289396925346	30.682771784055518	30.796266428688156	30.712346802775727	30.593908080513422	30.652056100852995	30.69233039182877	30.807478266380997	30.579179987766835	30.597941757247213	30.747477184154562	30.723023011350307	30.63055210609197	30.67067301851803	30.72150797656783	30.734858187155588
Q02978	27.88941407999699	28.004965381117948	27.96516701378978	27.940571353832034	27.87643052317601	27.91996419413055	27.857088035207457	27.797825125391583	27.898493192706166	27.87311097602406	27.871654744371398	27.982834967869586	27.959537922669373	27.954017437084016	27.920426182279638	27.92480431987428	27.927409505107587	27.84702309627414	27.891624670559832	27.784933131028563
Q03001	28.066206282114674	28.092400796357033	28.14219425597148	28.22905433705174	28.075774580418447	28.133195391615384	28.08955128026033	28.17027961780404	28.11565677369797	28.065381710235467	28.07227903626442	28.19292329626187	28.05891207955315	28.056358932746317	28.128137793452325	28.03610624618913	28.02494529545479	28.115031404451734	28.114815805116507	28.102544745397324
Q03135;P56539	28.415232614476075	28.354671127430347	28.61811246160732	28.427475250562605	28.64255718606515	28.46931306548279	28.585414191687455	28.446923243922765	28.397138952820157	28.326702192445186	28.474390013293974	28.526670939714244	28.25431548165659	28.365558939104	28.571734193089853	28.55102027770661	28.37200164671819	28.460698328374093	28.336611993905738	28.48345501067448
Q03169	26.75669639222872	26.834418595357903	26.830727562820286	26.816501547242083	26.876833052835085	26.950699948126807	26.969781835917345	26.966899731854426	27.01537494288145	27.107165180335542	26.89479851034967	26.83307762553589	26.83012461389271	26.888270640249832	26.77713753458929	26.884901913514266	26.952331583321165	27.03505799727934	26.80289844456794	26.572871005137916
Q03252	28.111441002590595	28.011787380052017	28.03032460452534	28.07037496162979	28.01463970660078	28.035803696185354	27.886761249149448	28.00242879295812	28.03370353469661	28.146169961564077	28.056789711111634	27.975620111181186	27.969923328421302	28.06358653532746	28.00924145725004	28.015343826201075	28.119611934456074	27.98006015630709	27.97157234061041	28.0473418213206
Q03518	27.00900075140708	26.97338429941413	27.013813976589837	27.0769244574288	26.794614385477594	26.81785479148812	26.953156416340065	26.984293452747895	27.182418288762108	26.927045473919797	26.97845151500451	27.092154904032025	26.9664511365145	27.000278815945663	27.070173301784322	26.9946620130052	26.816821885393434	26.872264716860467	27.067637156613987	26.97883960297347
Q03519	26.463412764650116	26.813156328622707	26.70804504304546	26.964070093779334	26.585933076891564	26.578104609911524	26.854837745527934	26.669896390236215	26.77054279276738	26.68939612344295	26.89910419747485	26.773432715299162	26.571702409983025	26.657833596325307	26.904117835233162	26.788278602030218	26.772833873016097	26.40031852898597	26.620797428516262	26.636398910760395
Q03701	25.14004941996122	25.146630779024704	25.26927908266891	25.392001259198988	25.169835382924234	25.463730904484265	24.87119042425299	24.897281449950075	NA	25.179065586834444	25.259338128984446	25.323335178936915	24.859237433912707	25.119906918222807	25.055460089787786	24.585452649426195	24.94103545110862	25.26667164051075	24.93452995791304	NA
Q04206	27.338770043422162	27.2527756487234	27.37902226679998	27.535362679874353	27.28625375141267	27.230814325292624	27.319425669761042	27.33492043690119	27.320163519136027	27.424012442213584	27.28681066721205	27.177904217483697	27.283234005706046	27.27574112149933	27.407609960884283	27.253414281169956	27.22390535154525	27.239542597992777	27.419903414693234	27.385194859152513
Q04323	27.427770175942783	27.436920972797775	27.36380332187648	27.478020871921057	27.28243915981473	27.334581070344257	27.414009404688006	27.519823678730233	27.34540480214691	27.419355993409322	27.45258504917634	27.554377462375633	27.33574644159285	27.440984522641052	27.489429248457338	27.42959756786324	27.364437099114287	27.295222494960143	27.365173350581202	27.41041537132319
Q04446	25.485390165510864	25.804205709860774	25.592241387103737	25.676481716048734	25.692450296521177	25.964554052589893	25.900376506738954	25.555946745548034	25.80802980834336	25.590108121225708	25.975699434812274	25.477245401853992	25.806088047373535	25.76861184464018	25.797469243859606	25.60419898069301	25.868092843615166	25.843248532248797	25.57716400454803	25.65473167548145
Q04637	30.590939968512394	30.615226957751204	30.4895417017876	30.566521715491355	30.577378913930964	30.598218331160254	30.541836025139474	30.51103506162771	30.486093250234127	30.495912457662378	30.531293697107266	30.563647867913353	30.542696420134547	30.50692617118758	30.52435524877791	30.52584493050587	30.56359755790777	30.545310427014634	30.518994258196415	30.53965044625466
Q04726;Q04725;Q04724;Q04727	24.145871261023693	24.21619160068397	24.073324221261764	24.348968647040795	NA	NA	NA	NA	NA	NA	NA	NA	24.11254351740312	24.155616738130995	24.05776240794382	24.168569811793198	NA	24.069636614287507	24.104050184605335	NA
Q04760	27.632284724582345	27.87182751945377	27.69790358614799	27.632326539199045	27.900611928807653	27.853405299927495	27.71289838639945	27.739900174426367	27.95072109602672	27.946985319064527	27.812857275202234	27.577884956419528	27.887513812687033	27.896507015867474	27.736234227799713	27.610680178689258	27.92309527548353	27.79070416671557	27.486395821331897	27.666778537545444
Q04837	28.91280308722659	28.74986623647465	28.80906131766063	28.883777698536736	28.786955147012083	28.775777910852767	28.910012502574332	28.791831318635428	28.679714156647545	28.837265407813344	28.800779778220114	28.796632394304716	28.75939629604045	28.815670533402425	28.915501074892337	28.879598153988972	28.850698095166333	28.73873899973347	28.76761822110604	28.785547794081822
Q04917	29.220588617073847	29.078658990047256	29.0050530561835	29.181995823277237	28.974823167144617	29.054160608897078	28.95746522277116	29.03815808966729	28.912043506472102	28.966598295642804	29.055695556384723	29.208487208493594	28.981206084923308	28.90845182351512	28.98384877990007	29.04656156529641	28.99028210870432	28.894024776552467	28.97057636778209	29.17547133109626
Q05048	24.77243825911079	25.405664993524418	25.10146678691428	25.12654391703781	24.99562884723042	24.958211663487514	24.839792122064445	24.964867553527863	25.1510065306475	24.966411184942338	25.085869389178377	25.06620674552814	25.004673830303044	24.873145482693477	25.144250598228528	25.083379314024565	25.14610142507324	25.316491736518753	NA	25.058563388696676
Q05086	24.78411500594989	24.769253240811054	24.843309952827422	24.541411783945748	24.92771763744999	24.672563688483862	24.826002480943625	24.670984205511093	24.82101986215503	25.113302282466176	24.872081023708304	24.577466200067803	24.97215902550732	24.945430009040322	24.875571946495377	24.819338332594842	24.918981805079827	24.96756495599317	24.724043023856705	24.963779876560345
Q05209	26.777038547698982	26.543693540395925	26.67721190124563	26.88294117575046	26.607991356074148	26.671258431570013	26.82885093620811	26.69450221014318	26.882215029543136	26.667220021270758	26.866196725534756	26.7011762453614	26.77125660265137	26.72870753236527	26.715637579414107	26.77199547659489	26.785781139266618	26.72912020966276	26.7776099927632	26.860020517687847
Q05397	26.276549731901095	26.30810348300916	26.091684985912245	26.192197593220996	26.007000254849515	26.309185097866184	26.272108237954846	26.30186918776935	26.327945510395736	26.213770845537258	26.341962212947852	26.31221758613769	26.51104396966768	26.25717853974551	26.331513409078244	26.345750311427096	26.347354245313685	26.283464074872853	26.204908393492484	26.062455457781812
